dataset,landslide,type,soil_texture_idx,PGA2_max,x,y,predicted_susceptibility
training,0.0,Undifferentiated,11,0.25747373700141907,64.46065,-15.25407,0.05397068336606026
training,0.0,Sandy Clay Loam,7,0.27543190121650696,2.6177194,-25.490747,0.06443243473768234
training,0.0,Sandy Clay Loam,7,0.22337356209754944,8.915552,-56.139606,0.10149024426937103
training,0.0,Sandy Clay Loam,11,0.31476065516471863,51.02841,-42.383812,0.10028929263353348
training,0.0,Undifferentiated,7,0.19710864126682281,-52.45231,-4.1127386,0.10880598425865173
training,0.0,Undifferentiated,7,0.12970905005931854,-22.118374,-5.5110927,0.19285686314105988
training,0.0,Undifferentiated,7,0.1441546231508255,-46.528236,-16.043371,0.08870759606361389
training,0.0,Undifferentiated,7,0.24083636701107025,-12.851926,-23.26055,0.07546602934598923
training,0.0,Sandy Clay Loam,7,0.35112547874450684,-8.5371895,-69.61666,0.861332356929779
training,0.0,Sandy Clay Loam,7,0.27879706025123596,23.940748,-45.99168,0.2100735902786255
training,0.0,Undifferentiated,11,0.2366677075624466,77.89984,-15.779874,0.0592350997030735
training,0.0,Sandy Clay Loam,7,0.36324408650398254,13.294203,-68.78445,0.4519076645374298
training,0.0,Sandy Clay Loam,7,0.19383685290813446,-31.926266,18.282003,0.06257425248622894
training,0.0,Undifferentiated,11,0.15706230700016022,79.44038,-17.920515,0.08542502671480179
training,0.0,Undifferentiated,7,0.18707095086574554,-70.631584,-8.571322,0.10238232463598251
training,0.0,Undifferentiated,7,0.22805096209049225,-1.5302238,-14.05568,0.09197969734668732
training,0.0,Undifferentiated,7,0.18163925409317017,-68.52011,-6.309848,0.10622023046016693
training,0.0,Undifferentiated,7,0.17137473821640015,-60.07191,-29.608574,0.22643813490867615
training,0.0,Undifferentiated,7,0.20701628923416138,-34.891994,24.65702,0.15290787816047668
training,0.0,Undifferentiated,7,0.14492560923099518,-27.41257,-19.014889,0.08513899892568588
training,0.0,Undifferentiated,11,0.13187041878700256,30.477478,-14.291057,0.08649692684412003
training,0.0,Sandy Clay Loam,7,0.29673266410827637,4.5331907,-28.283342,0.04879080504179001
training,0.0,Sandy Clay Loam,11,0.3833455741405487,56.82293,-18.560795,0.1388918161392212
training,0.0,Undifferentiated,7,0.18864983320236206,-21.766588,-26.679867,0.11592143774032593
training,0.0,Undifferentiated,7,0.1947758048772812,-31.89876,-8.01465,0.09262454509735107
training,0.0,Undifferentiated,7,0.17665919661521912,-23.917181,-21.149712,0.08467661589384079
training,0.0,Sandy Clay Loam,7,0.20036160945892334,-31.815908,2.4261384,0.06057709828019142
training,0.0,Undifferentiated,7,0.1962936818599701,-13.122164,-3.891255,0.14219585061073303
training,0.0,Undifferentiated,7,0.15812626481056213,-28.851624,-31.882694,0.28081247210502625
training,0.0,Undifferentiated,7,0.1441546231508255,-52.122154,-16.313334,0.10417909920215607
training,0.0,Sandy Clay Loam,7,0.3172557055950165,-2.0931644,8.062751,0.5491703748703003
training,0.0,Undifferentiated,7,0.17012889683246613,-14.030793,-29.251528,0.08837325125932693
training,0.0,Undifferentiated,7,0.12759731709957123,-13.00128,-8.625609,0.07592722773551941
training,0.0,Undifferentiated,7,0.21287193894386292,-44.580784,30.459547,0.05510809272527695
training,0.0,Undifferentiated,7,0.23272906243801117,-60.364414,23.854277,0.052456844598054886
training,0.0,Sandy Clay Loam,7,0.3915124833583832,3.1248183,-61.5458,0.13064105808734894
training,0.0,Sandy Clay Loam,7,0.21066872775554657,18.318743,-51.118015,0.1828192174434662
training,0.0,Undifferentiated,7,0.15863202512264252,-47.958897,-23.899849,0.15518684685230255
training,0.0,Undifferentiated,7,0.16933555901050568,-16.87446,-21.279251,0.056709304451942444
training,0.0,Undifferentiated,7,0.2090979516506195,-59.004646,-6.2975454,0.0663800984621048
training,0.0,Sandy Clay Loam,7,0.3088119924068451,23.257536,-53.141605,0.06366664916276932
training,0.0,Sandy Clay Loam,7,0.34499847888946533,3.3772035,-34.462357,0.06604838371276855
training,0.0,Sandy Clay Loam,7,0.3215155601501465,23.395472,-53.290184,0.0681658536195755
training,0.0,Sandy Clay Loam,7,0.3900618851184845,3.1005578,32.927517,0.04663839563727379
training,0.0,Sandy Clay Loam,7,0.3445044755935669,3.8811202,-33.809044,0.06539133191108704
training,0.0,Sandy Clay Loam,7,0.33653175830841064,-2.863525,-66.57281,0.4369686543941498
training,0.0,Undifferentiated,7,0.15141640603542328,-51.536892,-0.11039026,0.07034268975257874
training,0.0,Undifferentiated,7,0.23758532106876373,-32.53989,22.079268,0.06910309940576553
training,0.0,Sandy Clay Loam,7,0.3088119924068451,17.413155,-55.49612,0.23658140003681183
training,0.0,Sandy Clay Loam,7,0.34165823459625244,-27.72411,38.63073,0.10710878670215607
training,0.0,Undifferentiated,7,0.15072223544120789,-11.490687,-12.709338,0.04395982250571251
training,0.0,Undifferentiated,7,0.2125309556722641,-39.48221,-35.46202,0.25793686509132385
training,0.0,Sandy Clay Loam,7,0.38251811265945435,5.813208,-73.68409,0.5296523571014404
training,0.0,Undifferentiated,7,0.3655052185058594,-39.249943,44.253784,0.07423295825719833
training,0.0,Sandy Clay Loam,11,0.3273089528083801,61.77047,-14.605516,0.31429624557495117
training,0.0,Sandy Clay Loam,7,0.19437788426876068,38.979263,14.003596,0.17115013301372528
training,0.0,Undifferentiated,7,0.24236895143985748,-59.665516,-15.295991,0.19053487479686737
training,0.0,Sandy Clay Loam,7,0.31476065516471863,13.980584,-63.810432,0.1066921055316925
training,0.0,Sandy Clay Loam,7,0.36185261607170105,5.836647,-62.926735,0.28330978751182556
training,0.0,Undifferentiated,7,0.1608642339706421,-40.946785,17.41379,0.07048939913511276
training,0.0,Sandy Clay Loam,7,0.3991628587245941,-5.6980886,-75.14208,0.5042055249214172
training,0.0,Undifferentiated,7,0.1936141401529312,-74.87287,0.6562521,0.2790854275226593
training,0.0,Sandy Clay Loam,7,0.3311285674571991,-2.7729733,35.74229,0.04217937961220741
training,0.0,Undifferentiated,7,0.20963458716869354,-50.191444,-3.3318746,0.11129623651504517
training,0.0,Undifferentiated,7,0.14037080109119415,-46.279865,-18.054417,0.13179069757461548
training,0.0,Undifferentiated,7,0.14950335025787354,-48.998383,-37.170567,0.421128511428833
training,0.0,Undifferentiated,7,0.12894496321678162,-38.32929,6.5353026,0.07238901406526566
training,0.0,Undifferentiated,7,0.1962936818599701,-10.928673,0.6309866,0.1215612143278122
training,0.0,Undifferentiated,7,0.33214500546455383,-38.111507,44.175068,0.16176117956638336
training,0.0,Sandy Clay Loam,7,0.40852391719818115,19.44487,-62.20741,0.10969631373882294
training,0.0,Sandy Clay Loam,7,0.3459800183773041,-3.4347596,-37.20826,0.10813465714454651
training,0.0,Undifferentiated,7,0.17194217443466187,-48.06754,-25.578997,0.14524145424365997
training,0.0,Undifferentiated,7,0.29091688990592957,-41.9262,42.06568,0.04075505584478378
training,0.0,Undifferentiated,7,0.18466851115226746,-61.55198,-20.269493,0.14740675687789917
training,0.0,Sandy Clay Loam,7,0.3672161102294922,12.155444,-75.61005,0.7240151166915894
training,0.0,Undifferentiated,7,0.18220828473567963,-51.584282,-38.345234,0.9999998807907104
training,0.0,Undifferentiated,7,0.22754135727882385,-68.84034,18.27432,0.364915132522583
training,0.0,Undifferentiated,7,0.14894263446331024,-46.819168,-27.093596,0.21314676105976105
training,0.0,Sandy Clay Loam,11,0.18454387784004211,58.02278,-38.225582,0.2188713550567627
training,0.0,Sandy Clay Loam,11,0.27496224641799927,73.10726,-14.871765,0.0570196770131588
training,0.0,Sandy Clay Loam,11,0.36429494619369507,54.81771,-18.480846,0.14759689569473267
training,0.0,Undifferentiated,7,0.3136369585990906,-41.840015,42.98996,0.03525838255882263
training,0.0,Undifferentiated,7,0.15285219252109528,-33.705986,-31.537502,0.3327048122882843
training,0.0,Undifferentiated,7,0.15353898704051971,-22.571003,-6.7725887,0.34164106845855713
training,0.0,Undifferentiated,7,0.18459449708461761,-67.65992,-7.7040563,0.08704398572444916
training,0.0,Sandy Clay Loam,7,0.37095698714256287,6.290257,-74.45649,0.3185279965400696
training,0.0,Sandy Clay Loam,7,0.2207852303981781,11.306748,-54.918873,0.2142740935087204
training,0.0,Sandy Clay Loam,7,0.3873426020145416,18.77362,-62.375927,0.10997853428125381
training,0.0,Sandy Clay Loam,7,0.17314741015434265,22.744215,-31.887022,0.9978145360946655
training,0.0,Undifferentiated,7,0.12339186668395996,-16.738018,-29.573639,0.13039332628250122
training,0.0,Sandy Clay Loam,7,0.356534481048584,18.06011,-72.1974,0.3123393654823303
training,0.0,Undifferentiated,11,0.2433418184518814,50.237755,-12.235919,0.0638432577252388
training,0.0,Undifferentiated,7,0.15796931087970734,-59.283222,-12.040875,0.09730839729309082
training,0.0,Sandy Clay Loam,7,0.2964377999305725,24.370907,-47.121902,0.18928980827331543
training,0.0,Undifferentiated,7,0.12736158072948456,-14.987156,-19.71984,0.08389369398355484
training,0.0,Undifferentiated,7,0.1815008819103241,-31.381863,-9.493204,0.1455313265323639
training,0.0,Sandy Clay Loam,7,0.3991628587245941,-10.669387,-71.13978,0.9768417477607727
training,0.0,Undifferentiated,7,0.18664248287677765,-66.2471,-3.9979281,0.11037120968103409
training,0.0,Undifferentiated,7,0.18239609897136688,-44.717617,-1.4605532,0.20516951382160187
training,0.0,Undifferentiated,11,0.1982402503490448,34.93001,-12.516152,0.1057145744562149
training,0.0,Undifferentiated,11,0.1365365833044052,31.1808,-13.8613405,0.09966028481721878
training,0.0,Undifferentiated,7,0.2260119616985321,-39.233154,27.321688,0.06846455484628677
training,0.0,Undifferentiated,7,0.13186722993850708,-32.981525,-32.2005,0.3254290223121643
training,0.0,Undifferentiated,7,0.17700286209583282,-33.58466,-16.461855,0.24653613567352295
training,0.0,Sandy Clay Loam,7,0.4862616956233978,11.467835,-80.693405,0.5374581813812256
training,0.0,Undifferentiated,11,0.2366677075624466,70.6975,-18.71895,0.07152590900659561
training,0.0,Sandy Clay Loam,7,0.1674031764268875,40.601936,10.13035,0.059872426092624664
training,0.0,Undifferentiated,11,0.11182419955730438,43.632317,-12.58418,0.07608600705862045
training,0.0,Undifferentiated,7,0.32669076323509216,-44.431923,42.883156,0.04098038747906685
training,0.0,Undifferentiated,7,0.28859949111938477,-68.23653,16.664753,0.3664681315422058
training,0.0,Undifferentiated,7,0.20381519198417664,-67.12653,4.465287,0.11480215191841125
training,0.0,Sandy Clay Loam,7,0.38327810168266296,1.3981519,-68.972176,0.21513383090496063
training,0.0,Sandy Clay Loam,7,0.37049269676208496,1.4557143,-33.123417,0.07966716587543488
training,0.0,Sandy Clay Loam,7,0.24886685609817505,11.346473,-55.980637,0.18398995697498322
training,0.0,Sandy Clay Loam,7,0.35729023814201355,-2.645596,-36.837627,0.14290231466293335
training,0.0,Sandy Clay Loam,7,0.344834566116333,1.520777,-33.809235,0.0934663936495781
training,0.0,Undifferentiated,7,0.15505461394786835,-25.656193,4.909063,0.04317628964781761
training,0.0,Sandy Clay Loam,7,0.26920610666275024,8.209576,-55.8688,0.12122642248868942
training,0.0,Undifferentiated,7,0.15667933225631714,-11.178949,-12.010089,0.05826415866613388
training,0.0,Undifferentiated,7,0.23289257287979126,-38.348362,25.869776,0.09279567003250122
training,0.0,Undifferentiated,11,0.16022400557994843,72.777565,-21.084497,0.05302945151925087
training,0.0,Sandy Clay Loam,7,0.3363020718097687,-3.7953546,-37.17561,0.07965926080942154
training,0.0,Undifferentiated,7,0.2090979516506195,-63.654842,8.612097,0.1162274181842804
training,0.0,Undifferentiated,7,0.19611461460590363,-47.381283,-32.59604,0.576790988445282
training,0.0,Undifferentiated,7,0.2385454922914505,-44.262985,-0.47159404,0.20122210681438446
training,0.0,Undifferentiated,7,0.19326481223106384,-11.922936,-5.060664,0.19872432947158813
training,0.0,Undifferentiated,7,0.14820782840251923,-46.66725,-15.803168,0.10511616617441177
training,0.0,Undifferentiated,7,0.15217024087905884,-23.66199,-2.0768292,0.07340937852859497
training,0.0,Sandy Clay Loam,7,0.17280420660972595,20.444002,-30.304756,0.7968189120292664
training,0.0,Sandy Clay Loam,7,0.1865086406469345,-31.910519,18.666248,0.0628751888871193
training,0.0,Undifferentiated,11,0.2595248818397522,66.99612,-20.181402,0.05688983574509621
training,0.0,Undifferentiated,7,0.19286085665225983,-45.946095,30.24898,0.07124338299036026
training,0.0,Undifferentiated,11,0.14744028449058533,72.78503,-21.18106,0.06130450218915939
training,0.0,Undifferentiated,7,0.18365693092346191,-47.997967,-35.91168,0.3833359479904175
training,0.0,Sandy Clay Loam,7,0.3850739896297455,4.7713475,31.013746,0.11697905510663986
training,0.0,Undifferentiated,7,0.12195487320423126,-34.223263,-33.62364,0.331593781709671
training,0.0,Undifferentiated,7,0.17696934938430786,-58.53969,-11.64923,0.09424154460430145
training,0.0,Undifferentiated,7,0.17012889683246613,-17.173576,-25.077467,0.09386926144361496
training,0.0,Sandy Clay Loam,11,0.2136833518743515,57.797436,-38.902893,0.19683051109313965
training,0.0,Undifferentiated,7,0.17175675928592682,-32.601868,-11.819161,0.2620757818222046
training,0.0,Undifferentiated,7,0.2037712186574936,-62.515778,-15.863437,0.1723668873310089
training,0.0,Sandy Clay Loam,7,0.36198246479034424,2.361218,-56.958282,0.2238745391368866
training,0.0,Sandy Clay Loam,7,0.3615244925022125,6.6377773,38.92937,0.05148902162909508
training,0.0,Undifferentiated,11,0.13807788491249084,72.982864,-23.261505,0.0762578472495079
training,0.0,Sandy Clay Loam,7,0.4862616956233978,12.622484,-81.045975,0.6839256286621094
training,0.0,Undifferentiated,7,0.21447038650512695,-38.48511,25.01985,0.14648981392383575
training,0.0,Sandy Clay Loam,7,0.38216283917427063,13.406048,-71.89373,0.20818127691745758
training,0.0,Sandy Clay Loam,7,0.39552339911460876,-17.22721,41.9045,0.30977001786231995
training,0.0,Undifferentiated,11,0.20346318185329437,67.997795,-21.560558,0.04087354987859726
training,0.0,Undifferentiated,11,0.22112804651260376,69.69514,-24.780006,0.08587056398391724
training,0.0,Undifferentiated,7,0.20087996125221252,-44.614304,30.358452,0.05883411690592766
training,0.0,Sandy Clay Loam,7,0.3133086860179901,1.0314437,-64.86187,0.1083189994096756
training,0.0,Undifferentiated,7,0.11989215761423111,-40.60157,15.952679,0.07424813508987427
training,0.0,Sandy Clay Loam,7,0.3788366913795471,16.898302,-69.477196,0.19208064675331116
training,0.0,Undifferentiated,7,0.21865853667259216,-6.694827,-10.1252365,0.0632898136973381
training,0.0,Undifferentiated,7,0.2691847085952759,-38.95265,40.85194,0.08946912735700607
training,0.0,Sandy Clay Loam,7,0.3608865737915039,3.0393028,-33.101738,0.05457219481468201
training,0.0,Undifferentiated,7,0.15161684155464172,-44.670288,-12.171482,0.054541461169719696
training,0.0,Undifferentiated,7,0.1416367143392563,-13.244748,-9.126921,0.09088325500488281
training,0.0,Undifferentiated,11,0.24824443459510803,71.1902,-18.689613,0.07273320853710175
training,0.0,Undifferentiated,11,0.24824443459510803,69.70276,-18.573204,0.05998358130455017
training,0.0,Undifferentiated,7,0.15124517679214478,-30.746353,-31.725714,0.18741761147975922
training,0.0,Sandy Clay Loam,11,0.29570308327674866,64.47458,-15.953597,0.10434611141681671
training,0.0,Sandy Clay Loam,7,0.34208348393440247,-25.005194,37.872395,0.06538422405719757
training,0.0,Undifferentiated,7,0.25795337557792664,-48.477695,32.68083,0.2405417263507843
training,0.0,Undifferentiated,7,0.3136369585990906,-37.769073,43.31099,0.11204849928617477
training,0.0,Sandy Clay Loam,7,0.17746245861053467,24.591536,-32.31973,0.9998347759246826
training,0.0,Undifferentiated,7,0.24534770846366882,-60.264843,23.953192,0.06812610477209091
training,0.0,Sandy Clay Loam,7,0.23231299221515656,8.421642,-56.125275,0.09949079900979996
training,0.0,Undifferentiated,7,0.1561739295721054,-45.634544,28.967392,0.06716031581163406
training,0.0,Undifferentiated,7,0.24083636701107025,-23.011848,-30.473272,0.3744773864746094
training,0.0,Sandy Clay Loam,7,0.34337425231933594,14.8322315,-71.48596,0.2413705438375473
training,0.0,Sandy Clay Loam,7,0.32369494438171387,-0.61284256,-62.543728,0.1458994299173355
training,0.0,Undifferentiated,7,0.23485061526298523,-34.808563,26.164602,0.08209812641143799
training,0.0,Sandy Clay Loam,7,0.2959837019443512,2.557274,-28.583212,0.06573483347892761
training,0.0,Undifferentiated,7,0.19715411961078644,-45.051254,-19.282932,0.08377544581890106
training,0.0,Sandy Clay Loam,7,0.30177566409111023,0.49928036,-30.903618,0.06572314351797104
training,0.0,Undifferentiated,7,0.24863576889038086,-36.87717,26.194973,0.0937175378203392
training,0.0,Sandy Clay Loam,11,0.3008989989757538,52.933575,-41.34148,0.1857166439294815
training,0.0,Undifferentiated,11,0.15584203600883484,44.616608,-26.718597,0.0805419310927391
training,0.0,Undifferentiated,7,0.19956158101558685,-51.981594,-32.061615,0.38979241251945496
training,0.0,Undifferentiated,7,0.2078445553779602,-41.426723,35.801277,0.05641603469848633
training,0.0,Undifferentiated,7,0.1811952441930771,-67.98496,-9.828487,0.0627606064081192
training,0.0,Undifferentiated,7,0.19882270693778992,-56.561924,-22.182173,0.17035020887851715
training,0.0,Undifferentiated,7,0.14405620098114014,-53.712383,-14.228482,0.11411049962043762
training,0.0,Undifferentiated,11,0.13187041878700256,31.08285,-13.213903,0.12967880070209503
training,0.0,Undifferentiated,7,0.15726761519908905,-26.967953,-22.116314,0.09574945271015167
training,0.0,Undifferentiated,7,0.14492560923099518,-31.886625,-13.853154,0.20007480680942535
training,0.0,Undifferentiated,7,0.23525619506835938,-41.049816,37.029953,0.04978104308247566
training,0.0,Undifferentiated,11,0.15706230700016022,74.60464,-25.74385,0.20823106169700623
training,0.0,Undifferentiated,7,0.1292031854391098,-21.145689,-20.279444,0.06567489355802536
training,0.0,Undifferentiated,11,0.26381441950798035,68.81567,-25.116777,0.11814221739768982
training,0.0,Undifferentiated,7,0.29817304015159607,-41.67851,43.181725,0.045090869069099426
training,0.0,Sandy Clay Loam,7,0.32723069190979004,-52.616173,38.813705,0.09244637191295624
training,0.0,Undifferentiated,7,0.14181192219257355,-49.099754,-8.697267,0.061842676252126694
training,0.0,Undifferentiated,11,0.15960045158863068,72.34854,-24.481157,0.09878143668174744
training,0.0,Undifferentiated,7,0.20328053832054138,-67.13849,5.450878,0.10840993374586105
